2034;;
2033;;
147;00000000fffd0000;
114;01ca01d7;
131;ffbbff61ffbfff71;
113;01e101db;
146;00000000ffff0000;
145;0000000000010000;
129;00002e99;
130;0000a1c3;
128;000001dd;
2;9f;
1;00;
148;00000000ffee0000;
114;01cb01d4;
131;ffbbff61ffbfff71;
147;0000000000000000;
113;01e101da;
146;0000000000000000;
145;0000000000000000;
129;00002ea7;
130;0000a1bd;
128;000001dd;
2;a0;
1;00;
148;0000000000000000;
147;0000000000000000;
131;ffbbff61ffbfff71;
114;01c601d8;
113;01e301dc;
146;0000000000000000;
145;0000000000000000;
129;00002e9b;
130;0000a1bd;
128;000001dd;
2;a1;
1;00;
148;0000000000000000;
114;01c501d5;
131;ffbbff61ffbfff71;
147;0000000000000000;
113;01e301da;
146;0000000000b100db;
145;000000c500bd016c;
129;00002e9b;
130;00009ad7;
128;000001dd;
2;a2;
1;00;
148;0000000000000004;
147;0000000000000008;
131;ffbdff63ffbfff71;
114;01c701da;
113;01e701dc;
146;000000760027003c;
145;0000024b00a6ff64;
129;00002e98;
130;00009fbc;
128;000001dd;
2;a3;
1;00;
148;0000000000000003;
147;0000000000000003;
131;ffc1ff63ffbfff71;
114;01ca01dc;
146;ffffffff009a00ba;
113;01e301d5;
145;0000011600e70114;
129;00002e90;
130;00009b69;
128;000001dd;
2;a4;
1;00;
148;000000c500000006;
147;000000bf0000000a;
131;ffc2ff64ffc0ff73;
114;01c701db;
146;0000008d00090015;
113;01e801d9;
145;000001af003d0053;
129;00002e90;
130;0000a147;
128;000001dd;
2;a5;
1;00;
148;000000660000000a;
147;0000000f00000009;
131;ffc4ff63ffbfff72;
114;01c801db;
146;000000b20040ffdb;
145;0000018900500063;
113;01ec01d9;
129;00002e8f;
130;00009fb2;
128;000001de;
2;a6;
1;00;
148;000000c50000000c;
147;000000a10000000e;
131;ffc7ff65ffc1ff74;
114;01c801df;
146;00000005004100ee;
145;0000017a007d00ab;
129;00002e98;
113;01e201dd;
130;00009f40;
128;000001e1;
2;a7;
1;00;
148;0000006b00000018;
147;0000007900000015;
114;01ca01db;
131;ffc8ff66ffc1ff74;
146;0000009800000025;
145;0000015900b700ca;
129;00002e93;
130;00009f91;
113;01e501d5;
128;000001e6;
2;a8;
1;00;
148;000000dc0000001b;
114;01c801d5;
131;ffcaff65ffc3ff76;
147;000000c200000010;
146;000000bb00000005;
145;000001cb00350093;
129;00002e93;
130;0000a111;
113;01eb01dc;
128;000001ed;
2;a9;
1;00;
148;0000013600000020;
147;000000b900000015;
131;ffccff67ffc4ff78;
114;01ca01d6;
146;000000bf00ca00e1;
145;000001c2004c008e;
129;00002e93;
130;00009d55;
113;01e201d6;
128;000001f7;
2;aa;
1;00;
148;0000017100000020;
147;000001170000001a;
131;ffcfff68ffc5ff7a;
114;01c801db;
146;00000081006600a4;
145;000001c9006700c4;
129;00002e9c;
130;00009f66;
128;00000200;
113;01e701d9;
2;ab;
1;00;
148;0000019200000022;
147;0000012e0000001b;
114;01c501d8;
131;ffd1ff68ffc7ff7c;
146;000000f20044ffd9;
145;000001f100370070;
129;00002e93;
130;0000a0e0;
128;00000207;
113;01e301da;
2;ac;
1;00;
148;000001af00000022;
147;000001780000001e;
114;01c801d7;
131;ffd3ff6affc9ff7e;
146;000000c0007a0080;
145;000001f2000c003c;
129;00002ea1;
130;0000a064;
128;0000020f;
113;01dc01d8;
2;ad;
1;00;
148;000001af00000022;
147;0000018800000023;
114;01cc01de;
131;ffd6ff6bffcbff80;
146;00000105000c002f;
145;000001fcffff0042;
129;00002e92;
130;0000a192;
128;00000214;
113;01e301d6;
2;ae;
1;00;
148;000001aa0000001f;
147;000001d000000024;
114;01c601d7;
131;ffd9ff6cffcdff82;
146;0000012dfff7ffd3;
145;000001fe00000014;
129;00002e9e;
130;0000a18d;
128;00000215;
113;01df01d3;
2;af;
1;00;
148;0000016f0000001f;
147;000001d600000025;
114;01cc01dd;
131;ffdbff6effd0ff84;
146;0000012100110026;
145;000001ddfff50023;
129;00002e93;
130;0000a1b8;
128;00000217;
113;01da01d6;
2;b0;
1;00;
148;0000015f0000001a;
147;000001ce00000027;
114;01cc01db;
131;ffddff6fffd2ff86;
146;00000133fffc000c;
145;000001e9001dfff2;
129;00002ea6;
130;0000a1b8;
128;00000218;
113;01da01d4;
2;b1;
1;00;
148;0000013e00000018;
147;000001d900000025;
114;01c901db;
131;ffe0ff71ffd4ff87;
146;00000126fffa001d;
145;000001bb0017fffd;
129;00002e93;
130;0000a1a8;
128;00000216;
113;01dc01d2;
2;b2;
1;00;
148;0000012500000016;
147;000001b600000022;
131;ffe2ff72ffd7ff89;
114;01cc01de;
146;000001400030ffd6;
145;00000192000b003b;
129;00002ea3;
130;0000a182;
128;00000215;
113;01da01d1;
2;b3;
1;00;
148;0000010600000016;
147;000001bf00000020;
131;ffe4ff74ffd9ff8a;
114;01d001d7;
146;00000121ffe80004;
145;000001a40045ffc8;
129;00002e95;
130;0000a147;
128;00000214;
113;01d801d1;
2;b4;
1;00;
148;0000011000000014;
147;000001a60000001c;
114;01cb01d7;
131;ffe6ff75ffdbff8b;
146;0000010200110026;
145;0000018a0032fff0;
129;00002e92;
130;0000a18d;
128;00000214;
113;01dc01d3;
2;b5;
1;00;
148;000000e800000011;
147;000001680000001a;
114;01cf01d7;
131;ffe7ff76ffddff8c;
146;00000101000d0041;
145;00000152000b0040;
129;00002e8f;
130;0000a187;
128;00000212;
113;01d901d4;
2;b6;
1;00;
148;000000e100000010;
147;000001710000001d;
114;01d001dd;
131;ffe9ff78ffdeff8d;
146;0000010100000027;
145;00000121fff10017;
129;00002e88;
130;0000a19d;
128;0000020e;
113;01d401d2;
2;b7;
1;00;
148;000000af0000000b;
147;0000016a0000001e;
131;ffeaff79ffe0ff8e;
114;01cd01d8;
146;000001200024fffa;
145;000001190008001a;
129;00002e9c;
130;0000a1c8;
128;00000208;
113;01d901d0;
2;b8;
1;00;
148;0000008e0000000b;
147;0000015d00000018;
131;ffecff7bffe2ff8f;
114;01cc01db;
146;000000f60000003b;
145;00000107004dffcd;
129;00002e95;
130;0000a162;
128;00000204;
113;01d901d3;
2;b9;
1;00;
148;0000007b0000000d;
147;0000011b00000013;
131;ffedff7cffe3ff8f;
114;01ce01db;
146;0000010400050012;
145;000000dc0004ffe9;
129;00002e9b;
130;0000a1ad;
128;00000200;
113;01d901d7;
2;ba;
1;00;
148;0000007b0000000b;
147;0000011500000014;
114;01ce01d8;
131;ffeeff7dffe5ff90;
146;000000e900380039;
145;000000d2001c0031;
129;00002e90;
130;0000a162;
128;000001fe;
113;01da01d5;
2;bb;
1;00;
148;0000009f00000009;
147;0000010c0000001a;
131;ffefff7effe6ff91;
114;01ce01d8;
146;000000ea00330056;
145;000000e600130022;
129;00002e99;
130;0000a14c;
128;000001f8;
113;01d601d2;
2;bc;
1;00;
148;000000c400000009;
147;0000013900000019;
131;fff0ff7fffe8ff92;
114;01cc01d6;
146;00000120ffea000f;
145;000000ef0022ffe3;
129;00002e96;
130;0000a1b8;
128;000001f1;
113;01d801d0;
2;bd;
1;00;
148;0000001900000006;
147;0000013200000017;
114;01ce01dd;
131;fff1ff81ffe9ff91;
146;00000120000e0028;
145;000000d600290019;
129;00002e95;
130;0000a192;
128;000001ea;
2;be;
1;00;
113;01de01d1;
148;000000cb00000008;
147;0000013500000018;
114;01ce01db;
131;fff2ff82ffebff93;
146;0000010e00230043;
145;000000d80022001a;
129;00002e92;
130;0000a187;
128;000001e4;
2;bf;
1;00;
113;01d701d2;
114;01ca01da;
131;fff3ff84ffecff92;
147;0000013f0000001c;
148;0000006500000008;
146;00000121001b0033;
145;000000c500250041;
129;00002e96;
130;0000a172;
128;000001dc;
2;c0;
1;00;
148;000000c500000008;
113;01da01d2;
147;000001430000001f;
131;fff4ff85ffeeff94;
114;01ce01dd;
146;00000144fff30013;
145;000000c30040004e;
129;00002e92;
130;0000a151;
128;000001d4;
2;c1;
1;00;
148;ffffffff0000000b;
113;01d801cf;
147;0000014e0000001d;
131;fff5ff87fff0ff93;
114;01ce01d8;
146;0000013800090017;
145;000000cf00310048;
129;00002e98;
130;0000a16c;
128;000001cd;
2;c2;
1;00;
148;000000ab0000000d;
113;01d901d5;
114;01ce01dc;
131;fff6ff88fff1ff95;
147;0000014b00000018;
146;0000012c00310049;
145;000000e50025004c;
129;00002e8d;
130;0000a151;
128;000001c8;
2;c3;
1;00;
148;000000c400000011;
113;01dd01d5;
147;0000014700000018;
131;fff8ff8afff3ff96;
114;01cd01d4;
146;0000014700320055;
145;000000f200350047;
129;00002e99;
130;0000a131;
128;000001c4;
2;c4;
1;00;
148;0000007c00000011;
147;000001470000001a;
113;01da01d2;
114;01c801dd;
131;fff9ff8cfff5ff96;
146;0000014300450052;
145;000000fa0052007b;
129;00002e9b;
130;0000a094;
128;000001c0;
2;c5;
1;00;
148;000000d600000018;
147;000001590000001d;
113;01dd01d5;
131;fffaff8efff6ff98;
114;01cc01d8;
146;0000014600390058;
145;00000135000d0035;
129;00002ea1;
130;0000a147;
128;000001be;
2;c6;
148;0000011c00000015;
1;00;
147;0000017500000021;
113;01dd01d7;
114;01c701d7;
131;fffcff8ffff8ff9a;
146;0000015f00210029;
145;000001390023ffee;
129;00002e99;
130;0000a187;
128;000001bb;
2;c7;
1;00;
148;0000011400000013;
147;0000017e00000021;
131;fffeff91fffaff9b;
114;01c701da;
113;01de01d6;
146;00000174fff60031;
145;00000119fffe0015;
129;00002e9b;
130;0000a1b8;
128;000001b4;
2;c8;
1;00;
148;000000e200000014;
147;000001800000001e;
131;ffffff93fffcff9c;
114;01ce01dc;
113;01d801d5;
146;000001730009002f;
145;0000010700130041;
129;00002e9b;
130;0000a1ad;
128;000001ae;
2;c9;
1;00;
148;000000e900000014;
147;000001890000001c;
131;0000ff95fffeff9d;
114;01c901d8;
113;01e001d3;
146;0000015f000d0054;
145;0000011500140020;
