2034;;
1;00;
114;01cc01dd;
131;0cae0a6406af06b7;
129;00002e9f;
130;00009f30;
128;000001b6;
113;00b20164;
146;0000018300030024;
145;000001530026fff6;
147;0000015400000016;
148;0000015100000016;
2;55;
1;00;
114;01cc01e0;
131;0cb00a6606b106b9;
129;00002e9e;
130;0000a033;
128;000001b4;
113;00b2016c;
146;000001750008002f;
145;0000014a0022ffeb;
147;0000017b0000001a;
148;0000014400000016;
2;56;
1;00;
114;01ce01dc;
131;0cb10a6806b306ba;
129;00002ea7;
130;0000a069;
128;000001af;
113;009c0179;
146;0000016800090031;
145;0000013200b0fef7;
147;0000018300000017;
148;000000fd0000000e;
1;00;
2;57;
114;01c901de;
131;0cb20a6a06b506bb;
129;00002e99;
130;0000a074;
128;000001a6;
113;008c017c;
146;0000018c000fffe5;
145;00000083001c003c;
147;0000018900000015;
148;000000cb0000000d;
2;58;
1;00;
131;0cb20a6c06b706bc;
114;01cf01de;
129;00002e9e;
130;0000a06f;
128;0000019b;
113;0085016e;
146;00000175001efff6;
145;000000830086ff76;
147;0000016e00000015;
148;0000008e0000000a;
2;59;
1;00;
131;0cb30a6e06b906bc;
114;01d401e3;
129;00002e95;
130;0000a043;
128;00000191;
113;00870161;
146;0000015e00280061;
145;000000820027ffee;
147;0000015b0000001a;
148;000000860000000b;
2;5a;
1;00;
131;0cb40a6f06bb06bd;
114;01d301e1;
129;00002ea1;
130;0000a01e;
128;00000184;
113;00870144;
146;0000016000210055;
145;000000790027ffdd;
147;000001650000001c;
148;0000008600000008;
2;5b;
1;00;
114;01d201e4;
131;0cb40a7106bc06be;
129;00002ea6;
130;0000a07f;
128;00000177;
113;008a00d9;
146;000001660039007a;
145;0000009f003bffca;
147;0000016a0000001a;
148;0000006a0000000a;
2;5c;
1;00;
131;0cb50a7306be06be;
114;01d101e4;
129;00002e9c;
130;0000a043;
128;00000169;
113;009000a9;
146;0000016d004e0098;
145;ffffffff00cc0106;
147;0000017b0000001e;
148;0000006a00000011;
2;5d;
1;00;
114;01d001e2;
131;0cb60a7506c006bf;
129;00002e9c;
130;00009f71;
128;0000015d;
146;000001840047006e;
113;00890098;
145;0000007c00380081;
147;000001700000001e;
148;000000ad00000015;
2;5e;
1;00;
131;0cb60a7706c206c0;
114;01d101e4;
129;00002ea9;
130;00009f2b;
128;00000152;
146;000001a200620096;
145;00000081007500bc;
113;008e0083;
147;0000019700000015;
148;000000f700000010;
2;5f;
1;00;
131;0cb70a7906c406c2;
114;01d401e2;
129;00002e9b;
130;00009d3f;
128;00000152;
146;0000013300e700e7;
145;000000d600250042;
113;008b0098;
147;000000a90000ffed;
148;000000ed0000000a;
2;60;
1;00;
114;01d101e3;
131;0cb80a7a06c406c3;
129;00002e99;
130;00009438;
128;0000015e;
146;0000003b01f8022e;
145;000000f3fff3ffe7;
113;00a100a3;
147;ffffff560000fff7;
148;000000890000fffc;
2;61;
1;00;
114;01ce01e0;
131;0cb80a7906c206c3;
129;00002e9b;
130;00008a73;
128;00000163;
146;00000015020101f1;
145;0000003501160152;
113;00900096;
147;000000010000fffe;
148;0000000000000000;
2;62;
1;00;
114;01cb01e4;
131;0cb80a7a06c206c2;
129;00002e99;
130;00008d68;
128;00000165;
146;000002cd0096ff2e;
145;0000007200de00e4;
113;00a400a0;
147;ffffff350000fff5;
148;ffffff3a0000fff8;
2;63;
1;00;
114;01d101d3;
131;0cb90a8106c106c1;
129;00002e93;
130;000099ef;
128;00000168;
146;000002050046008d;
145;0000007200e6011b;
113;00aa0099;
147;ffffff980000fffc;
148;ffffffb100000001;
2;64;
1;00;
114;01d501db;
131;0cb90a8106c106c1;
129;00002e92;
130;00008965;
128;00000169;
146;0000018701140129;
145;0000001301080162;
113;00a600a5;
147;0000000000000009;
148;0000000000000007;
2;65;
1;00;
114;01d101d8;
131;0cb90a8406c106c1;
129;00002e8c;
130;0000988b;
128;00000165;
146;000001bd00a900c6;
145;00000007010a0167;
113;00a90099;
147;000000be0000000c;
148;000000b100000003;
2;66;
1;00;
114;01d401d9;
131;0cb90a8606c306c3;
129;00002e8d;
130;00009664;
128;00000161;
146;0000010c01ce021a;
145;0000000201030171;
113;00a400a3;
147;ffffffff00000007;
148;ffffffff00000001;
2;67;
1;00;
114;01d001d3;
131;0cb90a8706c206c2;
129;00002e99;
130;00008893;
128;0000015e;
146;000000de02460179;
145;000000c100f10131;
113;00b100ab;
147;000000b800000004;
148;ffffff3a00000000;
2;68;
1;00;
114;01ce01d0;
131;0cbb0a8806c406c1;
129;00002e99;
130;000087eb;
128;0000015c;
146;0000018100f6019f;
145;0000012c00c40135;
113;00a400b5;
147;ffffffff0000fffc;
148;ffffff900000fff9;
2;69;
1;00;
114;01c601ce;
131;0cbe0a8d06c406c1;
129;00002e93;
130;000098b1;
128;0000015a;
146;0000028cffbe0009;
145;0000021c009dff4b;
113;008d00a3;
147;ffffff590000fff0;
148;ffffffa10000fff0;
2;6a;
1;00;
114;01d101e3;
131;0cbf0a8e06c206c0;
129;00002e8a;
130;000099ea;
128;00000158;
146;0000017001330171;
145;0000008300f90180;
113;00840079;
147;0000000100000006;
148;000000aa0000000f;
1;00;
2;6b;
114;01ce01e0;
131;0cc00a8f06c206c2;
129;00002ea7;
130;0000966f;
128;00000159;
146;000002950062ffdb;
145;000001fd00a1ff88;
113;00a400c1;
147;ffffffc60000fffb;
148;0000006d00000001;
2;6c;
1;00;
131;0cc40a9506c206c1;
114;01d301d4;
129;00002e9e;
130;00009e07;
128;0000015c;
146;000001e0008500fc;
145;000000c600be00de;
113;009900a0;
147;ffffffeb00000008;
148;0000000000000002;
2;6d;
1;00;
131;0cc30a9506c206c1;
114;01ce01e2;
129;00002e9e;
130;00008d93;
128;00000159;
146;0000016b01120188;
145;00000108006e008d;
113;009f009b;
147;000000970000000c;
148;0000000000000008;
2;6e;
1;00;
114;01ca01d9;
131;0cc60a9706c406c1;
129;00002e95;
130;000096c0;
128;00000155;
146;0000017401160171;
145;0000009300da0134;
113;00a400aa;
147;0000000000000008;
148;000000c500000007;
2;6f;
1;00;
114;01ba01da;
131;0cc50a9906c506c3;
129;00002e9f;
130;00008f73;
128;00000152;
146;00000156014b0170;
145;0000009400f50137;
113;00a700b8;
147;0000008a00000004;
148;0000007100000005;
2;70;
1;00;
114;01aa01cb;
131;0cc60a9c06c506c2;
129;00002e99;
130;0000985a;
128;0000014e;
146;0000033300e1ff37;
145;000000f800880104;
113;00af00b8;
147;000000000000fffb;
148;000000000000fff9;
2;71;
1;00;
114;01aa01cd;
131;0cca0aa006c506c2;
129;00002e9b;
130;00009417;
128;0000014d;
146;0000013e01550144;
145;000000f4008c0095;
113;0090009f;
147;0000000000000001;
148;ffffff3a0000fff9;
2;72;
1;00;
114;01ba01d8;
131;0cca0a9f06c506c1;
129;00002e93;
130;00008c95;
128;00000153;
146;ffffffff01960258;
145;000000cc00ae0114;
113;00ab00a8;
147;ffffff4e00000000;
148;0000008500000001;
2;73;
1;00;
114;01bd01d0;
131;0ccc0a9e06c306c3;
129;00002e98;
130;00008de4;
128;00000155;
146;0000000001930271;
145;00000171ffd3001c;
147;0000000100000002;
148;ffffffff0000ffff;
113;00a600a0;
2;74;
1;00;
114;01ba01d5;
131;0ccd0a9e06c406c2;
129;00002e93;
130;00008b71;
128;00000153;
146;000000a201ee0191;
145;000000d6009e00df;
147;0000000000000001;
148;000000000000000d;
113;00a100aa;
2;75;
1;00;
114;01b301d1;
131;0cce0aa006c406c2;
129;00002e90;
130;00008b4c;
128;00000157;
146;ffffffff01ab02d6;
145;000000f7007600ab;
147;0000000000000004;
148;000000c500000011;
113;00a100ac;
2;76;
1;00;
114;01a701ce;
131;0ccf0aa106c406c4;
129;00002e9e;
130;00008bd3;
128;00000159;
146;0000009a01d701e4;
145;000000ba00cf00ef;
147;000000c500000007;
148;0000006a00000008;
113;00a600b6;
2;77;
1;00;
114;01a701ca;
131;0cd00aa106c506c3;
129;00002e9c;
130;000089bc;
128;00000157;
146;000000760192027b;
145;0000007300ef0175;
147;ffffffff00000014;
148;0000000000000006;
113;00ab00c6;
2;78;
1;00;
114;019b01c4;
131;0ccf0aa306c606c3;
129;00002e96;
130;00008b20;
128;00000150;
146;0000019d015102b4;
145;000000ac00e30181;
147;0000008a0000000c;
148;000000cb00000004;
113;00b300cd;
2;79;
1;00;
114;018e01be;
131;0cd10aa906c606c5;
129;00002e96;
130;00008cc6;
128;0000014a;
146;0000042c00e9fe61;
145;0000000f00ef01b7;
147;0000007f0000fffd;
148;ffffffff0000fffc;
2;7a;
1;00;
113;009d00be;
131;0ccf0aac06c706c4;
114;019401bf;
129;00002e9e;
130;000090d8;
128;00000147;
146;0000018401fe01bd;
145;ffffff7301040162;
147;ffffffff0000fffd;
148;ffffff570000fff6;
2;7b;
1;00;
113;00a500a8;
131;0ccf0aac06c706c3;
114;019e01c5;
129;00002e9b;
130;00008631;
128;00000148;
146;0000003e02e2014a;
145;000000b9009d021b;
147;ffffff330000fffa;
148;000000010000fffe;
2;7c;
1;00;
131;0cd10aab06c506c3;
114;01aa01c6;
113;00b200ba;
129;00002e9e;
130;000082c0;
128;00000149;
146;0000001601eb0289;
145;0000013d00ce0141;
147;0000000100000005;
148;0000000000000005;
2;7d;
1;00;
131;0cd50aab06c506c3;
114;019f01c3;
113;00a600bd;
129;00002ea4;
130;00008470;
128;00000147;
146;00000008024d0175;
145;000002b3010efec9;
147;000000cc0000000a;
148;0000000000000002;
2;7e;
1;00;
131;0cd60aad06c706c3;
114;019601ca;
113;009800bb;
129;00002e9b;
130;0000872e;
128;00000140;
146;00000084022301aa;
145;000000b700d7019c;
147;0000006300000005;
148;000000cc00000010;
2;7f;
1;00;
131;0cd60aae06c706c5;
114;018f01c4;
129;00002e9b;
113;00a500c2;
130;00008b10;
128;00000142;
146;000000d0018c023c;
145;0000010c00c80132;
147;000000be00000019;
148;0000007600000011;
2;80;
1;00;
114;018801bc;
131;0cd80aaf06c806c5;
129;00002e8d;
130;00008eac;
113;00b100d5;
128;0000013b;
146;0000028b00cc0320;
145;000001ec0050ffa3;
147;0000009800000011;
148;000000c900000008;
2;81;
1;00;
131;0cda0ab706c906c6;
114;017101ad;
129;00002e92;
130;0000973c;
113;00a900eb;
128;00000130;
146;000003f80061ffb1;
145;000001eb001f0043;
147;000000e000000003;
148;000000b70000ffff;
2;82;
1;00;
131;0cde0ab906ca06c7;
114;017101b1;
129;00002e8f;
130;00009345;
113;008700dc;
128;0000012a;
146;0000023001ce01cd;
145;0000016e003f0078;
147;ffffffff0000000c;
148;ffffffff00000006;
2;83;
1;00;
114;016901b8;
131;0cde0abc06cb06c6;
129;00002e92;
130;00008ce1;
128;0000012b;
113;008800ed;
146;000002d100ed01a6;
145;000001450014007e;
147;ffffff8f0000fff9;
148;000000c50000000a;
2;84;
1;00;
131;0ce00ac106c906c8;
114;016101ad;
129;00002e96;
130;00009bca;
128;00000130;
113;00920102;
146;000002c6008a0101;
145;000000f100ba010b;
147;000000010000fff8;
148;ffffffff0000fffb;
2;85;
1;00;
114;016101ad;
131;0ce10ac306ca06c7;
129;00002e96;
130;00009737;
128;00000133;
113;00930102;
146;000002d10024001c;
145;000000a50114014c;
147;ffffff300000fff0;
148;000000000000fff6;
2;86;
1;00;
131;0ce10ac606c806c6;
114;016901b4;
129;00002e93;
130;00008d0c;
128;00000139;
113;008200ef;
146;0000021b00d30189;
145;0000000001120156;
147;ffffff850000fff4;
148;ffffff7e0000fffa;
2;87;
1;00;
131;0ce20aca06c806c6;
114;016f01b7;
129;00002e96;
130;00009463;
128;00000141;
113;009300e2;
146;0000018300bc0248;
145;000000b301220140;
147;ffffff4e0000ffeb;
148;000000000000ffff;
2;88;
1;00;
131;0ce40aca06c706c6;
114;017901b3;
129;00002e90;
130;00008d78;
128;00000147;
113;008d00dc;
146;0000012d016c026b;
145;000000e900ff0167;
147;ffffff6e0000fff5;
148;000000000000fffe;
2;89;
1;00;
131;0ce40ace06c606c6;
114;017b01b3;
129;00002e98;
130;00009b23;
128;00000149;
113;009a00df;
146;000002ff0059ff86;
145;000001c3ffeb0067;
147;ffffff360000fff8;
148;000000000000fffc;
2;8a;
1;00;
131;0ce90ad006c506c6;
114;017d01ba;
129;00002e96;
130;00008fb4;
128;0000014a;
113;008d00d5;
146;00000159022301b1;
145;0000015400710093;
147;ffffffff00000000;
148;0000000000000001;
2;8b;
1;00;
131;0ce90ad306c506c6;
114;017801be;
129;00002e92;
130;00009acd;
128;0000014d;
113;008600da;
146;0000020100c5011d;
145;000000c100fb0178;
147;000000000000fffb;
148;000000000000000f;
2;8c;
1;00;
131;0cea0ad506c506c8;
114;017301bb;
129;00002e95;
130;00009dc1;
128;00000153;
146;0000033100a8fefc;
113;008e00e5;
145;00000202006bff74;
147;ffffff410000fff6;
148;000000860000fffc;
2;8d;
1;00;
131;0cec0ad906c406c8;
114;017801c0;
129;00002e95;
130;000096c0;
128;00000155;
146;0000011201fa01ab;
145;000000ce00f20133;
113;008a00d0;
147;ffffff9700000006;
148;ffffff4100000000;
2;8e;
1;00;
131;0ced0ad906c506c6;
114;018701c0;
129;00002e96;
130;00008574;
128;00000156;
146;000000a1026c01ac;
145;0000008b00fa016d;
113;009400c9;
147;0000000000000008;
148;0000000100000000;
2;8f;
1;00;
131;0ced0ad906c606c6;
114;018501be;
129;00002e95;
130;000087fc;
128;00000151;
146;000000c301c10240;
145;00000000010d0159;
113;009400d7;
147;0000008a0000000c;
148;000000c60000000c;
1;00;
2;90;
131;0cee0ada06c606c8;
114;017b01bb;
129;00002e9b;
130;0000867c;
128;0000014e;
146;0000007c01c0022b;
145;0000006b00f2016b;
113;009500e6;
147;000000ca00000016;
148;000000680000000d;
2;91;
1;00;
114;017101b3;
131;0cee0adb06c706c7;
129;00002e99;
130;000086fe;
128;00000148;
146;000001d0013601d3;
145;0000000c00e8018c;
113;00a200f8;
147;000000750000000d;
148;000000a900000005;
2;92;
1;00;
131;0ced0ae006c706c9;
114;016401af;
129;00002e9f;
130;00009412;
128;00000142;
146;0000023f00be0149;
145;0000000400e8018f;
113;009c0118;
147;0000007500000001;
148;ffffffff0000fffe;
2;93;
1;00;
114;015901a5;
131;0ced0ae306c806c8;
129;00002e9e;
130;00008945;
128;0000013f;
146;0000022e0041fcba;
145;ffffff3c01290164;
113;009c010e;
147;000000000000ffec;
148;ffffff640000fff8;
1;00;
2;94;
131;0cec0ae306c706c7;
114;016101b0;
129;00002e9e;
130;000093f2;
128;00000143;
